,goldDiff - TOP_-56to0,goldDiff - MID_-81to0,goldDiff - ADC_-102to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,xpDiff - ADC_-102to0,wardsPlaced - TOPR
3868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3869,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3870,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3880,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
3885,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3886,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
3887,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True
3888,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3890,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3898,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3899,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3901,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3910,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3914,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
